content,label,clean_text,label_num
Four Hollywood studios this week embraced a new high-definition DVD format from electronics giant Toshiba - raising many questions for video lovers who have driven sales of pre-recorded DVDs to new heights.,SciTech,"['hollywood', 'studio', 'week', 'embrac', 'new', 'high-definit', 'dvd', 'format', 'electron', 'giant', 'toshiba', 'rais', 'mani', 'question', 'video', 'lover', 'driven', 'sale', 'pre-record', 'dvds', 'new', 'height']",1
"Children would like expensive hi-tech gifts for Christmas, but few parents are happy to buy these, research suggests.",SciTech,"['children', 'like', 'expens', 'hi-tech', 'gift', 'christma', 'parent', 'happi', 'buy', 'research', 'suggest']",1
"IBM Corp. has put its PC business up for sale, according to a story published on Friday on the Web site of The New York Times.",SciTech,"['ibm', 'corp', 'pc', 'busi', 'sale', 'accord', 'stori', 'publish', 'friday', 'web', 'site', 'new', 'york', 'time']",1
The ACLU files Freedom of Information Act requests to find out why antiterrorism task forces have been monitoring activists. By Ryan Singel.,SciTech,"['aclu', 'file', 'freedom', 'inform', 'act', 'request', 'whi', 'antiterror', 'task', 'forc', 'monitor', 'activist', 'ryan', 'singel']",1
"One of the hottest holiday gifts this year is the Apple iPod, the digital-age equivalent of the Sony Walkman. The iPod, which stores music files downloaded from a computer",SciTech,"['hottest', 'holiday', 'gift', 'year', 'appl', 'ipod', 'digital-ag', 'equival', 'soni', 'walkman', 'ipod', 'store', 'music', 'file', 'download', 'comput']",1
A campaign by Lycos Europe to target spam-related websites appears to have been put on hold. Earlier this week the company released a screensaver that bombarded the sites with data to try to bump up the running costs of the websites.,SciTech,"['campaign', 'lyco', 'europ', 'target', 'spam-rel', 'websit', 'appear', 'hold', 'earlier', 'week', 'compani', 'releas', 'screensav', 'bombard', 'site', 'data', 'tri', 'bump', 'run', 'cost', 'websit']",1
"DECEMBER 02, 2004 (IDG NEWS SERVICE) - Lycos Europe NV is caught in a tit-for-tat struggle with spammers just days after releasing a free screen saver program that uses computer downtime to swamp Web sites associated with spam campaigns.",SciTech,"['decemb', 'idg', 'news', 'servic', 'lyco', 'europ', 'nv', 'caught', 'tit-for-tat', 'struggl', 'spammer', 'just', 'day', 'releas', 'free', 'screen', 'saver', 'program', 'use', 'comput', 'downtim', 'swamp', 'web', 'site', 'associ', 'spam', 'campaign']",1
"Reuters - Iraq's neighbors want tens of billions\of dollars for environmental damage done in the 1990-1 Gulf\conflict, but are set to get only paltry funds from the United",SciTech,"['reuter', 'iraq', 'neighbor', 'want', 'billion', 'dollar', 'environment', 'damag', 'gulf', 'conflict', 'set', 'onli', 'paltri', 'fund', 'unit']",1
The OFT refers Apple's iTunes to the European Commission on the grounds that it over-charges UK customers.,SciTech,"['oft', 'refer', 'appl', 'itun', 'european', 'commiss', 'ground', 'over-charg', 'uk', 'custom']",1
"The spyware plague will trigger a 2,500 percent increase in enterprise spending by 2008, a market-research firm reports. By Gregg Keizer.",SciTech,"['spywar', 'plagu', 'trigger', 'percent', 'increas', 'enterpris', 'spend', 'market-research', 'firm', 'report', 'gregg', 'keizer']",1
"BusinessWeek Online - Had Scott G. Kriens stayed at StrataCom Inc. for a few more weeks in 1996, he would have ended up working for fast-rising networking star Cisco Systems Inc. , which bought StrataCom that April.  But rather than take a ride on the Cisco rocketship, Kriens left to run tiny Juniper Networks Inc.  Now, Kriens and  Juniper are the highfliers. Over the past year, Juniper has handed its Silicon  Valley neighbor a string of defeats in  the market for gear used to shuttle  e-mail, videos, and Internet phone calls between cities and continents. ...",SciTech,"['businessweek', 'onlin', 'scott', 'g', 'krien', 'stay', 'stratacom', 'week', 'end', 'work', 'fast-ris', 'network', 'star', 'cisco', 'bought', 'stratacom', 'april', 'ride', 'cisco', 'rocketship', 'krien', 'left', 'run', 'tini', 'junip', 'network', 'krien', 'junip', 'highflier', 'past', 'year', 'junip', 'hand', 'silicon', 'valley', 'neighbor', 'string', 'defeat', 'market', 'gear', 'use', 'shuttl', 'e-mail', 'video', 'internet', 'phone', 'citi', 'contin', '. ...']",1
Leaders of the Internet's controversial ruling body are getting a visit this week from a witch-in-training and a space warrior from centuries in the future.,SciTech,"['leader', 'internet', 'controversi', 'rule', 'bodi', 'visit', 'week', 'witch-in-train', 'space', 'warrior', 'centuri', 'futur']",1
"Lycos Europe #39;s controversial anti-spam efforts had a bumpy first week, with various availability problems, some of which may have been caused by the same spammers the site targeted with distributed denial of service (DDoS) attacks.",SciTech,"['lyco', 'europ', 'controversi', 'anti-spam', 'effort', 'bumpi', 'week', 'various', 'avail', 'problem', 'caus', 'spammer', 'site', 'target', 'distribut', 'denial', 'servic', 'ddos', 'attack']",1
State and local governments will be barred from taxing connections that link people to the Internet for the next three years under legislation signed Friday by President Bush.,SciTech,"['state', 'local', 'govern', 'bar', 'tax', 'connect', 'link', 'peopl', 'internet', 'year', 'legisl', 'sign', 'friday', 'presid', 'bush']",1
"Microsoft today announced the availability of the second Community Technology Preview (CTP) for Microsoft SQL Server 2005 and the technical preview availability of SQL Server 2005 Express Manager, a new, free database management tool.",SciTech,"['microsoft', 'today', 'announc', 'avail', 'second', 'communiti', 'technolog', 'preview', 'ctp', 'microsoft', 'sql', 'server', 'technic', 'preview', 'avail', 'sql', 'server', 'express', 'manag', 'new', 'free', 'databas', 'manag', 'tool']",1
"Remember Neo #39;s dilemma in The Matrix? Morpheus offers him two views of reality, extending a blue pill in his left hand and a red one in his right.",SciTech,"['rememb', 'neo', 'dilemma', 'matrix', 'morpheus', 'offer', 'view', 'realiti', 'extend', 'blue', 'pill', 'left', 'hand', 'red', 'right']",1
"NewsFactor - Sprint (NYSE: FON) will spend US #36;3 billion over the next three years to upgrade its U.S. wireless network, including the development of high-speed Internet services.",SciTech,"['newsfactor', 'sprint', 'nyse', 'fon', 'spend', 'billion', 'year', 'upgrad', 'wireless', 'network', 'includ', 'develop', 'high-spe', 'internet', 'servic']",1
"WASHINGTON (Reuters) - Computer-security experts, including  former government officials, urged the Bush administration on  Tuesday to devote more effort to strengthening defenses against  viruses, hackers and other online threats.",SciTech,"['washington', 'reuter', 'computer-secur', 'expert', 'includ', 'govern', 'offici', 'urg', 'bush', 'administr', 'tuesday', 'devot', 'effort', 'strengthen', 'defens', 'virus', 'hacker', 'onlin', 'threat']",1
"Version 1.0 of the Mozilla Thunderbird email client is finally available for download, according to an announcement from the Mozilla Foundation.",SciTech,"['version', 'mozilla', 'thunderbird', 'email', 'client', 'final', 'avail', 'download', 'accord', 'announc', 'mozilla', 'foundat']",1
"Winemakers who want to ship directly to consumers across state lines got a sympathetic hearing at the Supreme Court today, as the justices heard oral arguments in a case that could have a dramatic effect on Internet commerce and states' power to regulate the alcohol trade.",SciTech,"['winemak', 'want', 'ship', 'direct', 'consum', 'state', 'line', 'got', 'sympathet', 'hear', 'suprem', 'court', 'today', 'justic', 'heard', 'oral', 'argument', 'case', 'dramat', 'effect', 'internet', 'commerc', 'state', 'power', 'regul', 'alcohol', 'trade']",1
Don't miss the opportunity! Obtain a FREE SSL Trial ID today.,SciTech,"[""don't"", 'miss', 'opportun', 'obtain', 'free', 'ssl', 'trial', 'id', 'today']",1
The CAIB report urged NASA to develop a way for astronauts during flight to inspect the orbiter and make emergency repairs to its insulation tiles and reinforced carbon-carbon panels.,SciTech,"['caib', 'report', 'urg', 'nasa', 'develop', 'way', 'astronaut', 'dure', 'flight', 'inspect', 'orbit', 'make', 'emerg', 'repair', 'insul', 'tile', 'reinforc', 'carbon-carbon', 'panel']",1
SAN FRANCISCO -- Four mainstream IT companies are pooling resources to launch a standardized enterprise grid infrastructure based on their products.,SciTech,"['san', 'francisco', 'mainstream', 'compani', 'pool', 'resourc', 'launch', 'standard', 'enterpris', 'grid', 'infrastructur', 'base', 'product']",1
"TOKYO - China's Lenovo Group Ltd. signed a definitive agreement on Wednesday to acquire IBM Corp.'s personal computing division. Lenovo will pay US\$1.25 billion in cash for the business, which is expected to transform it into the world's number three PC maker, the companies announced.",SciTech,"['tokyo', 'china', 'lenovo', 'group', 'sign', 'definit', 'agreement', 'wednesday', 'acquir', 'ibm', 'corp', 'person', 'comput', 'divis', 'lenovo', 'pay', 'billion', 'cash', 'busi', 'expect', 'transform', 'world', 'number', 'pc', 'maker', 'compani', 'announc']",1
"Around 40 of the UK will still be without internet access at home by 2025, warns a study by telecoms giant BT.",SciTech,"['uk', 'internet', 'access', 'home', 'warn', 'studi', 'telecom', 'giant', 'bt']",1
"AP - Pale Male the city hawk was evicted from his nest, and the flap has already begun.",SciTech,"['pale', 'male', 'citi', 'hawk', 'evict', 'nest', 'flap', 'alreadi', 'begun']",1
Sony entertainment has chosen NVIDIA as the supplier for the powerful graphics chips required for Sonys upcoming Playstation 3 video game console.,SciTech,"['soni', 'entertain', 'chosen', 'nvidia', 'supplier', 'power', 'graphic', 'chip', 'requir', 'soni', 'upcom', 'playstat', 'video', 'game', 'consol']",1
"Intel #39;s products for the digital home and digital office in 2005 will give consumers and IT managers more capabilities than just raw performance, and the company plans to highlight those products as it did with its Centrino mobile technology, Intel",SciTech,"['intel', 'product', 'digit', 'home', 'digit', 'offic', 'consum', 'manag', 'capabl', 'just', 'raw', 'perform', 'compani', 'plan', 'highlight', 'product', 'did', 'centrino', 'mobil', 'technolog', 'intel']",1
"NEW YORK - If ever there was a company that could challenge Apple Computer for the dominant position in the still-young digital music space, it should be Sony.",SciTech,"['new', 'york', 'compani', 'challeng', 'appl', 'comput', 'domin', 'posit', 'still-young', 'digit', 'music', 'space', 'soni']",1
"Hoping to prove that grid computing can work in the business world, Dell, EMC, Intel and Oracle have announced a joint effort designed to show business users how to use the distributed computing technology.",SciTech,"['hope', 'prove', 'grid', 'comput', 'work', 'busi', 'world', 'dell', 'emc', 'intel', 'oracl', 'announc', 'joint', 'effort', 'design', 'busi', 'user', 'use', 'distribut', 'comput', 'technolog']",1
"AP - A government panel Wednesday approved plans to send a weather satellite into Earth's orbit by February 2005, in the first scheduled launch for Japan's troubled space program since late last year, an official said.",SciTech,"['govern', 'panel', 'wednesday', 'approv', 'plan', 'send', 'weather', 'satellit', 'earth', 'orbit', 'februari', 'schedul', 'launch', 'japan', 'troubl', 'space', 'program', 'sinc', 'late', 'year', 'offici']",1
"Oracle, Dell, EMC and Intel have joined with other tech companies to create an industry standard for enterprise grid systems.  quot;Project MegaGrid quot; will help maximize the use of computing resources, according to the group.",SciTech,"['oracl', 'dell', 'emc', 'intel', 'join', 'tech', 'compani', 'creat', 'industri', 'standard', 'enterpris', 'grid', 'quot', ';p', 'roject', 'megagrid', 'quot', 'help', 'maxim', 'use', 'comput', 'resourc', 'accord', 'group']",1
"Reuters - Internet companies and\law-enforcement agencies said on Wednesday they will work\together to track down online scam artists who pose as banks\and other legitimate businesses, a practice known as\""phishing.""",SciTech,"['reuter', 'internet', 'compani', 'law-enforc', 'agenc', 'wednesday', 'work', 'togeth', 'track', 'onlin', 'scam', 'artist', 'pose', 'bank', 'legitim', 'busi', 'practic', 'known', 'phish']",1
"A red jungle fowl is seen in this undated handout photo. Researchers have assembled the genome sequence of the Red Jungle Fowl, the ancestor of all domestic chickens.",SciTech,"['red', 'jungl', 'fowl', 'seen', 'undat', 'handout', 'photo', 'research', 'assembl', 'genom', 'sequenc', 'red', 'jungl', 'fowl', 'ancestor', 'domest', 'chicken']",1
"p2pnet.net News:- Expert witness Melbourne professor Leon Sterling, produced by Big Music in the Kazaa civil trial currently unfolding in Australia, apparently once offered to speak for Kazaa owner Sharman Networks.",SciTech,"['ppnet.net', 'news', 'expert', 'wit', 'melbourn', 'professor', 'leon', 'sterl', 'produc', 'big', 'music', 'kazaa', 'civil', 'trial', 'current', 'unfold', 'australia', 'appar', 'onc', 'offer', 'speak', 'kazaa', 'owner', 'sharman', 'network']",1
CRM software giant Siebel Systems said yesterday that it is launching a new program that will cater to small and midsize businesses in a bid to help it boost flat revenues.,SciTech,"['crm', 'softwar', 'giant', 'siebel', 'yesterday', 'launch', 'new', 'program', 'cater', 'small', 'midsiz', 'busi', 'bid', 'help', 'boost', 'flat', 'revenu']",1
"Nortel Networks said today that after months of trying to untangle faulty financial results, it won't file its 2003 and first-half 2004 results until early next year.",SciTech,"['nortel', 'network', 'today', 'month', 'tri', 'untangl', 'faulti', 'financi', 'result', ""won't"", 'file', 'first-half', 'result', 'earli', 'year']",1
